T0 t0
-1.18076 705.589
1.15416 7287.79
6.45446 1.46045e+06
-4.09972 38.0948
-1.09871 765.926
-1.74377 401.826
1.49624 10260.2
-0.644582 1206.18
0.489379 3748.73
1.65507 12026.5
3.70526 93438
2.15416 19810.2
5.01197 345160
1.20292 7651.93
3.81598 104378
1.85611 14704.4
-2.14786 268.253
2.35766 24281
-0.546067 1331.06
-0.132944 2011.93
2.49072 27736.7
4.18669 151219
3.79605 102318
-1.42037 555.256
5.88267 824446
-0.646449 1203.93
-4.51863 25.0573
-2.08908 284.496
1.33204 8706.57
0.215591 2850.89
1.57133 11060.4
-0.94924 889.407
0.180624 2752.92
1.06202 6646.27
-0.883704 949.647
5.74204 716285
1.7359 13038.9
1.1285 7103.19
6.10492 1.02963e+06
2.62275 31651.5
-1.36929 584.352
3.58152 82562.9
-1.41039 560.824
0.521428 3870.82
-0.834389 997.653
-0.345924 1625.99
0.134543 2628.94
3.13071 52601.6
0.7576 4901.98
3.65053 88462
4.47661 202077
-1.17779 707.686
-5.19536 12.7361
0.164471 2708.81
1.86328 14810.3
-1.96702 321.429
0.739119 4812.22
0.416209 3484.23
0.885292 5569.65
1.82433 14244.5
-0.339031 1637.23
-0.455719 1456.91
1.08971 6832.89
1.36949 9038.87
5.29657 458797
2.49361 27817.1
-3.50883 68.7835
3.19734 56226
-0.497052 1397.92
0.792843 5077.82
2.63543 32055.5
-2.8957 126.988
1.1006 6907.73
0.306863 3123.34
6.12457 1.05007e+06
2.55585 29603.3
2.28102 22489.6
1.3492 8857.26
-2.16597 263.44
-2.78743 141.509
1.8732 14957.9
-1.17903 706.812
0.605537 4210.48
2.86056 40149.2
0.797884 5103.48
-4.6967 20.9701
1.19723 7608.56
-0.737036 1099.66
5.30901 464540
-1.97523 318.801
-0.503256 1389.28
0.742725 4829.6
-0.892087 941.72
1.65109 11978.7
-3.04654 109.208
4.14551 145118
1.98439 16717.1
1.21977 7781.95
2.88409 41104.8
0.799457 5111.52
3.80107 102833
2.81226 38256.1
-1.91805 337.56
-2.25422 241.189
2.77882 36997.8
4.64843 239960
-3.9266 45.2947
-0.175578 1927.96
2.58927 30609.5
0.649206 4398.42
3.21648 57312.8
0.266284 2999.13
-1.10582 760.496
-1.9224 336.095
-2.70061 154.344
3.71817 94651.8
-0.916349 919.146
4.04988 131883
0.294017 3083.47
-0.0375632 2213.28
3.68162 91255.4
1.91392 15579.5
1.05728 6614.85
0.623153 4285.31
-0.826212 1005.84
2.59226 30701.2
-0.846933 985.216
3.2498 59254.1
5.74717 719971
3.6171 85553
-0.160347 1957.55
-0.103086 2072.91
3.24584 59020.4
0.439178 3565.19
6.64125 1.76039e+06
-0.45674 1455.43
-0.775807 1057.84
6.58361 1.66178e+06
1.38582 9187.67
3.65172 88566.6
4.93804 320562
0.678854 4530.78
-0.110863 2056.85
2.49851 27953.8
1.40817 9395.27
2.22863 21341.7
1.24536 7983.69
-2.54932 179.554
1.49183 10215.1
3.67392 90555.1
-2.83735 134.618
-1.46716 529.872
2.58663 30528.6
4.33933 176156
1.91721 15630.9
2.21342 21019.7
1.41306 9441.36
-4.92813 16.6376
0.791816 5072.61
-3.22576 91.2896
-1.79074 383.392
1.53564 10672.6
-0.412249 1521.64
-2.64697 162.85
-1.48845 518.711
1.69905 12567.2
2.35525 24222.7
-0.0950134 2089.71
4.05118 132056
-1.80896 376.47
6.66348 1.79996e+06
0.11043 2566.31
-1.54971 487.889
-0.144888 1988.04
1.26618 8151.65
1.31417 8552.33
-0.356925 1608.2
-3.56727 64.8793
0.0111184 2323.69
2.10973 18949.4
0.7528 4878.51
2.26099 22043.8
2.44611 26526.7
2.25717 21959.8
-2.90136 126.272
-4.46236 26.5076
2.71022 34544.9
1.50467 10347.2
3.07392 49697.6
5.6223 635451
-0.662416 1184.86
3.57763 82242.4
3.60095 84182.4
3.539 79125.5
3.76037 98732.3
2.21793 21114.7
0.21717 2855.39
1.099 6896.64
-4.49565 25.6399
2.06139 18055.2
-1.51429 505.479
3.847 107666
4.15734 146846
1.81956 14176.7
-0.466068 1441.91
2.24132 21614.5
-1.30076 625.805
4.3535 178670
3.32821 64087.7
-3.26157 88.0783
3.21509 57232.9
0.00839557 2317.37
2.64216 32271.9
2.67596 33381.4
-2.88794 127.977
0.946408 5920.66
0.801287 5120.88
-1.25796 653.166
2.70548 34381.4
1.87543 14991.3
0.951561 5951.24
0.264129 2992.68
-0.18269 1914.29
-0.654176 1194.66
2.23209 21415.9
5.80389 761989
6.93548 2.36261e+06
3.04136 48105.5
0.362491 3302.01
8.30435 9.28714e+06
5.00195 341720
1.72002 12833.6
-0.0853552 2109.99
-3.28091 86.3912
0.574909 4083.48
2.38697 25003.3
-2.49514 189.551
-0.208349 1865.8
1.18681 7529.62
1.2909 8355.64
1.5509 10836.7
1.3242 8638.56
-5.47094 9.66834
6.68534 1.83974e+06
4.65533 241620
3.94756 119056
0.238735 2917.64
0.82685 5253.47
-4.26477 32.2985
4.92319 315839
-0.952877 886.177
-2.42094 204.15
0.0159512 2334.95
-0.32611 1658.53
2.43832 26320.7
2.58085 30352.9
2.42582 25993.7
-3.56782 64.8434
2.03479 17581.2
1.088 6821.22
0.0949242 2526.82
-1.33246 606.273
2.1118 18988.6
0.487309 3740.98
-4.54038 24.5182
-0.376239 1577.43
-1.24215 663.575
-4.69011 21.1086
-1.35163 594.766
-3.33386 81.9359
2.83194 39016.5
5.29792 459418
2.77772 36957.1
-2.29719 231.042
-0.0969105 2085.75
1.12518 7079.62
1.2083 7693.25
4.629 235342
-2.05072 295.619
-0.101416 2076.37
1.52021 10509.1
0.243621 2931.93
2.219 21137.3
0.460028 3640.3
-0.256096 1778.81
-1.88459 349.047
2.87578 40765
0.449328 3601.56
2.21513 21055.7
-5.03056 15.0178
5.92295 858333
2.89918 41730.1
2.46177 26945.3
-0.900549 933.784
-0.604529 1255.47
-0.27215 1750.48
3.14691 53460.7
2.73044 35250.6
2.49725 27918.4
2.12665 19272.8
0.552136 3991.53
-2.23676 245.436
3.17968 55241.9
5.10047 377098
2.08391 18466.3
1.24054 7945.33
-1.88995 347.18
-3.83686 49.5474
-0.351153 1617.51
2.67432 33326.6
0.364719 3309.37
3.95493 119937
4.7285 259962
3.20478 56645.8
-0.333219 1646.78
-0.111412 2055.72
-0.238545 1810.3
3.14028 53107.6
5.98476 913058
-0.0748893 2132.19
3.5406 79252.8
1.24875 8010.8
2.48197 27495.1
0.192552 2785.96
-2.04339 297.796
-0.172682 1933.55
-0.571752 1297.3
-0.272057 1750.64
-2.91889 124.077
1.55 10827
-0.0802727 2120.74
3.90643 114259
2.37295 24655.2
3.30967 62910.3
1.61917 11602.4
-3.01894 112.264
2.20494 20842.2
1.79262 13799.9
2.609 31219.5
-0.682363 1161.46
-0.421724 1507.29
-1.87359 352.907
6.25437 1.1956e+06
2.56358 29833.3
4.08514 136617
5.56025 597224
0.197289 2799.19
1.18197 7493.31
-0.136737 2004.31
2.44421 26476.3
0.631555 4321.46
0.646698 4387.4
3.41645 69999.2
3.27969 61052.1
-0.817024 1015.13
1.31181 8532.24
1.38283 9160.2
1.72296 12871.2
-0.381398 1569.32
-1.30602 622.52
1.20924 7700.45
2.40358 25422.2
3.89256 112686
-2.23747 245.262
-0.311002 1683.77
-1.84025 364.872
2.25405 21891.3
1.53275 10641.8
-0.370786 1586.06
-0.37637 1577.23
1.54348 10756.6
0.313801 3145.08
-3.79255 51.7927
-3.98479 42.7343
-0.763655 1070.78
0.849377 5373.16
0.818138 5207.9
0.497549 3779.49
4.77726 272953
1.10316 6925.42
1.7699 13489.8
-0.735728 1101.1
1.97788 16608.6
-2.37387 213.989
2.3123 23204.3
2.49661 27900.7
-1.94369 329.016
-0.0703952 2141.79
5.49398 558929
5.38263 500032
2.06185 18063.4
1.13834 7173.39
2.10966 18948
-1.48215 521.988
5.40401 510837
-0.309999 1685.46
0.954999 5971.74
3.29592 62051
1.32533 8648.34
1.1612 7339.28
-0.590333 1273.42
0.0285291 2364.5
2.37065 24598.7
0.528961 3900.09
1.39386 9261.78
3.1672 54556.4
3.85325 108341
5.7074 691897
2.61616 31443.7
2.77273 36773.3
-3.21046 92.6971
-1.31315 618.096
-2.1986 254.982
-3.42072 75.1193
1.69125 12469.6
0.852052 5387.55
1.15566 7298.75
0.666353 4474.49
5.20102 416988
-3.76376 53.3055
-0.856519 975.817
0.501974 3796.25
1.45305 9826.52
1.67696 12292.6
0.933132 5842.57
2.00568 17076.7
1.47172 10011.7
0.566284 4048.41
1.68782 12426.8
2.52941 28831
0.864156 5453.16
-2.59865 170.912
-0.255085 1780.61
1.29413 8382.68
-0.727656 1110.03
-2.31556 226.837
3.06446 49229.6
4.597 227930
0.795395 5090.8
3.01286 46753.8
-2.8167 137.427
4.33925 176142
0.68698 4567.74
-1.90501 341.99
3.73745 96494.8
1.58508 11213.5
3.09266 50638
-0.624368 1230.81
-3.44057 73.6426
-1.93112 333.177
-0.275393 1744.81
-0.0430552 2201.16
-1.4991 513.215
-2.08672 285.168
-0.395253 1547.73
3.54267 79417
-1.69432 422.199
2.78972 37403.4
-3.76054 53.4769
3.7933 102037
5.23 429250
1.545 10773
-1.09626 767.806
2.20136 20767.6
4.50074 207012
-0.00953487 2276.19
4.00531 126135
3.72616 95411.2
-2.80567 138.951
-0.362636 1599.04
1.63458 11782.5
-1.32672 609.765
2.47778 27380.3
-4.2631 32.3525
-0.0872716 2105.95
2.40021 25336.6
2.82712 38828.5
2.88523 41151.9
3.7447 97197.1
1.94889 16134
3.61213 85129.5
-2.33369 222.761
7.26493 3.28451e+06
2.24759 21750.3
1.56307 10969.4
-1.42903 550.463
-2.8775 129.32
3.4019 68988.7
-1.11162 756.097
1.74256 13126
2.67591 33379.6
0.815595 5194.68
1.58954 11263.7
3.04824 48437.8
0.664941 4468.18
2.48545 27591.1
2.01762 17281.8
-4.45079 26.816
-1.97304 319.5
0.108301 2560.85
2.02427 17397.2
4.23212 158248
0.850885 5381.27
0.543159 3955.86
2.93386 43202.6
1.24356 7969.3
0.425967 3518.4
-0.72476 1113.24
2.48597 27605.4
-2.02038 304.726
-2.1601 264.99
-4.85557 17.8897
1.85372 14669.3
-4.25903 32.4844
3.22184 57620.5
-2.05214 295.201
0.646968 4388.58
0.0412151 2394.69
3.03815 47951.6
-1.35546 592.493
-1.7869 384.867
3.35422 65776.1
-4.10502 37.8933
2.09724 18714.1
-0.0560207 2172.8
1.27412 8216.62
-3.73306 54.9672
-5.25307 12.0218
0.55913 4019.55
1.39618 9283.36
4.39641 186504
1.07152 6709.76
3.24075 58720.4
0.0256771 2357.77
-0.410862 1523.75
-1.00408 841.942
0.606789 4215.75
3.2829 61248.7
-1.01588 832.072
0.601716 4194.42
1.74144 13111.3
7.00051 2.52135e+06
-3.99656 42.2342
-2.36314 216.298
-2.27006 237.396
0.119186 2588.88
5.43317 525950
3.70036 92981
3.20023 56388.8
0.814578 5189.39
-2.99428 115.067
2.40813 25537.9
-0.734357 1102.61
3.96108 120677
3.3661 66562.7
-0.358356 1605.9
3.23277 58253.8
-0.173594 1931.79
-0.803685 1028.76
4.88575 304231
1.3488 8853.74
-0.331135 1650.21
-0.512482 1376.52
3.55714 80574.6
1.05474 6598.06
1.59884 11368.8
0.423654 3510.27
1.18109 7486.73
2.54993 29428.7
-3.97895 42.9845
2.82004 38554.7
7.15613 2.94591e+06
4.03098 129414
2.13086 19354
0.499265 3785.98
2.39409 25182
-0.292651 1714.96
2.83105 38981.4
1.68235 12359
1.41528 9462.34
1.26768 8163.9
-0.532668 1349.01
2.22426 21248.7
-0.00943137 2276.43
0.806458 5147.43
4.55568 218703
1.21058 7710.78
0.381384 3364.98
0.752369 4876.4
-1.85749 358.634
3.17491 54978.7
-0.851923 980.313
-0.0350856 2218.77
-1.21422 682.373
-1.70037 419.653
3.51311 77103.7
3.93555 117636
-3.13429 100.034
-3.50136 69.299
2.91458 42377.6
-3.2385 90.1333
1.37732 9109.86
3.08713 50358.4
-4.20601 34.2532
-0.72429 1113.77
-0.248989 1791.49
0.758771 4907.72
3.49632 75819.8
-0.289012 1721.21
-1.90505 341.977
1.2786 8253.51
-1.01879 829.652
0.867684 5472.43
-0.375466 1578.66
-3.28417 86.1098
0.502405 3797.89
-3.23753 90.2208
0.921457 5774.76
1.37552 9093.45
-0.177341 1924.56
2.5822 30393.7
-1.67395 430.888
2.6763 33392.9
0.191508 2783.05
-1.09807 766.413
2.33647 23772
-5.86827 6.49823
5.08834 372552
-4.17852 35.2082
-0.647159 1203.07
1.50184 10317.9
0.032457 2373.81
2.48479 27572.8
-0.133117 2011.58
-3.5062 68.9649
-0.159389 1959.42
1.73478 13024.3
1.07466 6730.85
1.12776 7097.9
0.976923 6104.11
-0.212057 1858.9
-2.64811 162.663
0.740483 4818.79
4.64647 239488
-0.510562 1379.16
-1.58192 472.422
-1.41639 557.469
0.103003 2547.32
1.71579 12779.3
-3.80781 51.0079
3.88553 111896
-1.95281 326.029
4.72368 258714
-0.685725 1157.56
-1.09509 768.702
-3.06849 106.837
2.99607 45975.3
1.62701 11693.7
-2.01322 306.915
2.52786 28786.3
-0.360176 1602.98
2.02329 17380.2
2.73005 35236.7
2.80179 37857.7
-1.45015 538.961
1.7992 13891
1.09418 6863.53
-3.75421 53.8167
3.14797 53517.5
-2.22482 248.385
0.889262 5591.8
2.4009 25354
2.76565 36513.6
0.559962 4022.89
-0.544407 1333.27
-1.361 589.217
0.217402 2856.05
2.53021 28854.1
1.64165 11866.2
0.605856 4211.82
-2.21051 251.963
-0.630241 1223.6
-3.93479 44.9256
-2.6903 155.943
0.106794 2557
4.22782 157568
-0.0977898 2083.92
-1.19308 696.954
-3.80193 51.3092
-0.0530937 2179.17
-2.6698 159.173
-5.12144 13.7131
0.271198 3013.91
4.01322 127136
-1.79026 383.573
-5.63901 8.17258
0.0475216 2409.84
-3.55631 65.5943
5.03174 352051
8.13734 7.85871e+06
-0.884356 949.028
0.0118986 2325.51
-2.54274 180.74
2.5064 28175.2
-5.23038 12.2977
8.13612 7.84916e+06
-1.28145 638.003
-3.00626 113.697
1.082 6780.43
1.97916 16629.9
-0.258826 1773.96
3.07196 49600.4
-3.23481 90.4673
3.66775 89998.1
1.01481 6339.82
1.477 10064.8
1.38843 9211.66
-2.42104 204.13
2.86968 40517
2.47765 27376.6
0.277401 3032.66
4.26137 162945
1.3009 8439.66
0.16815 2718.8
-0.167666 1943.27
-0.0941489 2091.52
4.69567 251568
1.91658 15621.1
0.803629 5132.89
0.817748 5205.87
4.47404 201559
2.86618 40375.4
-1.53592 494.664
4.225 157125
-1.609 459.799
2.25461 21903.5
2.47079 27189.4
2.77635 36906.4
1.33526 8734.67
1.29616 8399.76
1.43719 9671.94
5.23465 431251
2.96589 44608.9
0.0260622 2358.68
3.14108 53149.9
2.46513 27036
3.46658 73598.4
-0.654466 1194.31
-0.244163 1800.16
1.09057 6838.76
1.70069 12587.8
-2.86878 130.454
4.91323 312707
0.198709 2803.16
3.24724 59102.7
0.354203 3274.75
2.95117 43956.9
2.3785 24792.5
0.441683 3574.13
2.13465 19427.6
1.35398 8899.69
-0.349041 1620.93
0.366472 3315.18
0.0508543 2417.89
-1.36168 588.817
-1.86964 354.303
1.76727 13454.4
-1.98043 317.147
2.73445 35392.2
-0.169128 1940.43
0.797127 5099.62
4.02163 128210
-2.17772 260.362
-1.07217 786.527
0.379207 3357.67
2.87455 40714.5
3.59532 83710.2
0.96388 6025.01
-0.11935 2039.47
4.34585 177309
1.09478 6867.66
-0.892084 941.722
2.86029 40138.1
0.225388 2878.96
1.22779 7844.64
-3.44079 73.6268
-1.28729 634.29
0.0408162 2393.74
7.08699 2.74911e+06
2.06978 18207.2
-0.230409 1825.09
2.44751 26563.8
6.86861 2.20977e+06
-1.09876 765.886
5.87342 816856
3.02672 47406.6
5.16602 402646
3.29148 61776
5.35652 487143
1.07316 6720.77
0.945851 5917.36
0.805165 5140.78
2.79402 37564.6
-0.295775 1709.61
2.12083 19160.9
-0.346612 1624.87
5.00524 342846
-1.16237 718.683
-4.07353 39.1057
3.74312 97043.4
-2.1396 270.48
-0.270888 1752.69
-2.99116 115.427
3.28147 61160.9
1.62666 11689.6
-0.849822 982.374
1.66506 12147.2
-1.80546 377.789
2.48 27441
1.02367 6396.23
1.36939 9037.96
-1.04548 807.798
1.06071 6637.62
3.83879 106786
-4.62864 22.447
-1.38332 576.211
-0.387134 1560.34
2.76302 36417.9
3.88228 111533
1.13461 7146.67
2.80294 37901.2
-3.00896 113.39
-1.12302 747.53
2.81511 38365
-1.59689 465.403
2.20367 20815.7
-2.24992 242.226
3.25185 59376.2
2.88607 41186.4
4.9097 311606
0.31976 3163.88
2.1332 19399.3
4.61916 233038
3.40856 69449.1
-4.0032 41.955
-2.28108 234.796
3.6327 86898.7
-0.551332 1324.07
1.1944 7587.02
1.54286 10749.9
3.44641 72128.1
3.06577 49294.3
5.56309 598919
-4.43904 27.133
-0.414488 1518.24
2.34664 24014.9
-3.65526 59.4143
2.41378 25682.7
2.01409 17220.9
-3.67253 58.3971
2.1154 19057.1
1.01782 6358.91
-2.01214 307.247
2.03719 17623.4
4.02233 128300
-1.003 842.858
-0.573204 1295.42
0.846873 5359.72
2.61428 31384.5
3.61471 85349.2
1.01868 6364.38
-3.33417 81.9103
3.20349 56573
0.324294 3178.26
1.56516 10992.3
-0.174619 1929.81
3.30174 62413.3
0.905578 5683.78
2.45648 26803.2
1.8922 15244.8
-0.650645 1198.89
1.18989 7552.9
1.77534 13563.4
1.20225 7646.84
2.71963 34871.4
1.71341 12748.9
0.630874 4318.52
0.495952 3773.46
1.22528 7824.97
0.498475 3782.99
5.26492 444503
0.288776 3067.35
3.56181 80951.4
1.14935 7252.78
-0.278458 1739.47
4.39132 185557
1.21441 7740.35
0.5597 4021.84
-4.13243 36.8687
-0.743714 1092.34
3.90176 113727
1.00701 6290.53
-1.11729 751.823
1.2719 8198.42
1.45575 9853.12
1.68346 12372.8
-2.98268 116.409
1.24384 7971.55
-1.09413 769.445
-2.00163 310.494
2.13519 19438
1.77191 13517
-2.25253 241.596
-0.774838 1058.87
-0.992025 852.156
3.98851 124033
2.38662 24994.6
2.80437 37955.2
4.70087 252878
3.88239 111545
5.40471 511192
-1.1764 708.673
2.30191 22964.4
1.14503 7221.56
-0.640666 1210.91
0.652695 4413.79
0.686195 4564.16
-1.54732 489.054
4.37555 182654
1.39239 9248.24
0.764485 4935.85
2.19119 20557.5
1.08014 6767.82
2.3497 24088.6
2.94288 43593.9
-0.755055 1080.03
-0.484078 1416.18
1.96213 16349.1
4.24771 160735
0.795906 5093.4
0.719269 4717.64
4.82444 286140
-0.937351 900.043
3.10344 51186.7
3.83068 105924
2.58161 30375.8
-2.30126 230.105
1.86577 14847.1
-3.60154 62.6934
3.63708 87280.1
0.212102 2840.96
2.91125 42236.8
2.84689 39604.1
6.72573 1.91557e+06
0.025916 2358.33
1.20479 7666.25
3.93607 117696
-2.46865 194.639
-0.988924 854.802
2.12538 19248.2
-1.32825 608.834
-0.332703 1647.63
0.847258 5361.79
-0.200675 1880.17
0.111362 2568.7
3.0882 50412.3
-0.218768 1846.46
-0.272916 1749.14
4.50521 207940
1.10974 6971.11
1.67366 12252.1
2.73806 35520.2
1.00784 6295.81
1.41956 9502.96
4.28565 166949
-1.59876 464.535
1.53831 10701.2
1.58683 11233.1
0.733718 4786.3
3.51903 77561.5
0.764066 4933.78
0.772244 4974.29
0.310187 3133.74
0.501791 3795.55
-0.12372 2030.58
4.49158 205124
3.82523 105347
1.84744 14577.6
4.00485 126077
-0.994734 849.85
5.60721 625934
6.58677 1.66705e+06
3.85372 108393
4.28451 166758
2.09272 18629.7
0.582402 4114.19
-0.358278 1606.02
0.999655 6244.46
-1.40083 566.209
-2.28643 233.543
0.396891 3417.57
-3.44498 73.3184
4.19498 152479
2.00116 16999.7
2.1439 19608
-0.127456 2023
0.995469 6218.38
3.36082 66211.8
4.58483 225172
0.17329 2732.81
3.22024 57528.4
-0.393146 1550.99
-0.243323 1801.67
2.24354 21662.3
0.223578 2873.75
0.970193 6063.17
3.02842 47487.2
4.5215 211354
0.881526 5548.71
-0.614102 1243.51
5.82804 780615
-0.576336 1291.37
0.794688 5087.2
-1.21895 679.152
-1.25088 657.811
3.72079 94900.8
2.78086 37073.3
1.62063 11619.3
6.66538 1.80338e+06
-0.232586 1821.12
-2.19764 255.226
-1.07408 785.026
3.93089 117088
0.226632 2882.54
2.28085 22485.9
0.500415 3790.33
6.91763 2.32079e+06
5.09348 374471
-1.34138 600.892
2.24816 21762.7
5.03689 353871
2.09208 18617.9
1.33007 8689.48
0.837855 5311.61
-4.81745 18.5848
2.04407 17745
4.6969 251878
4.40808 188692
3.01677 46937
0.706834 4659.34
3.59099 83348
-1.32999 607.775
2.90836 42114.6
-0.574756 1293.41
1.41721 9480.6
1.02846 6426.92
0.095468 2528.2
-3.17398 96.1409
0.686208 4564.22
1.58094 11167.2
-1.30205 624.999
-1.95682 324.725
0.165631 2711.96
1.35537 8912.09
-8.77785 0.354142
-0.704099 1136.48
4.83638 289577
5.33591 477208
3.49223 75510.3
0.392294 3401.9
-1.00844 838.28
2.56674 29927.5
1.36428 8991.82
1.22575 7828.61
-3.16379 97.1252
-1.26181 650.656
-1.06526 791.979
-1.89104 346.801
4.28842 167412
1.21737 7763.35
2.65985 32848
0.571627 4070.1
4.67959 247553
3.91984 115801
-0.345371 1626.89
3.64188 87700.2
4.48759 204308
-0.539181 1340.25
0.239547 2920.01
4.14766 145430
5.17867 407772
0.147903 2664.3
3.47043 73881.9
-0.730174 1107.23
1.65109 11978.7
-2.94436 120.956
-0.722489 1115.78
-2.28018 235.007
-1.38983 572.473
1.10126 6912.26
3.74647 97369.5
2.47357 27265.3
2.23128 21398.4
-1.70364 418.283
3.39928 68807.8
0.594233 4163.15
3.13482 52818.6
-2.30079 230.213
0.0637139 2449.18
2.04072 17685.8
-3.29487 85.1934
1.63289 11762.7
3.93511 117583
2.89439 41530.4
-4.43013 27.3759
3.64485 87960.5
2.87043 40547.4
-1.8593 357.986
2.35481 24212
-2.05561 294.179
1.94305 16040.1
2.88865 41292.9
2.09243 18624.3
4.29992 169348
-0.680198 1163.98
5.21838 424292
3.31464 63223.7
2.52976 28841.1
-0.0545987 2175.9
1.50519 10352.5
0.759515 4911.38
-0.257918 1775.57
0.798776 5108.03
1.55058 10833.2
2.50826 28227.6
-0.184655 1910.54
-0.293723 1713.12
0.380334 3361.45
-0.714259 1125
2.84081 39363.9
3.5574 80595.3
2.06813 18177.2
3.33194 64327.3
-5.59028 8.58068
-2.26875 237.709
-1.72486 409.5
3.1844 55503.1
0.682321 4546.51
2.9155 42416.7
4.00272 125808
0.993249 6204.58
-0.318777 1670.73
2.23917 21567.9
-0.37196 1584.2
1.86031 14766.4
1.61309 11532
3.66682 89914.3
0.36237 3301.61
-0.185726 1908.49
-0.176504 1926.17
-2.87181 130.059
-3.75964 53.5253
1.66049 12091.9
2.27933 22451.8
1.66458 12141.3
0.155893 2685.68
-3.37133 78.9226
-0.891298 942.463
1.60543 11444
2.68473 33675.3
0.637138 4345.66
1.44476 9745.42
5.40452 511099
0.490687 3753.64
2.86721 40417
1.60504 11439.6
1.09624 6877.68
2.13319 19399.2
-4.41285 27.8531
0.721391 4727.66
-1.34293 599.961
-2.15997 265.025
0.97983 6121.88
-1.43294 548.316
2.35231 24151.6
-0.218731 1846.53
3.55241 80193.8
1.39941 9313.36
6.07829 1.00258e+06
2.16866 20099.7
-1.11474 753.746
-1.47962 523.311
0.402986 3438.47
2.78244 37131.8
3.36197 66288
2.26239 22074.6
4.05777 132929
-3.37518 78.6187
2.31353 23232.8
0.457312 3630.43
2.25916 22003.4
0.387967 3387.21
-5.17153 13.0432
1.60309 11417.3
0.764391 4935.38
5.836 786849
1.23533 7903.99
1.66162 12105.5
-1.09606 767.957
-0.156017 1966.04
0.450904 3607.24
4.34475 177112
2.79179 37481
1.29729 8409.2
0.671851 4499.16
2.59688 30843.3
2.33229 23673
1.68121 12344.9
3.11173 51612.9
-0.583158 1282.59
2.21127 20974.5
-2.95127 120.124
4.16745 148337
-1.5458 489.798
1.41684 9477.11
1.82313 14227.4
4.51834 210689
1.60469 11435.6
0.334025 3209.34
5.35717 487461
1.9657 16407.5
0.167349 2716.62
-0.0921896 2095.62
5.11001 380714
4.00869 126562
-2.97069 117.814
-2.23887 244.919
3.71 93882.4
-1.33073 607.322
-0.990479 853.474
-0.169758 1939.21
-0.258357 1774.79
2.76535 36502.9
0.505567 3809.91
0.0281974 2363.72
-0.935154 902.023
1.41573 9466.57
-0.144036 1989.74
1.06483 6664.97
0.389508 3392.43
2.09424 18658.1
-2.35288 218.528
0.721862 4729.89
-0.592633 1270.49
1.45821 9877.42
2.74114 35629.8
3.62642 86354.8
0.575313 4085.12
4.26959 164289
0.156185 2686.46
-2.46617 195.122
0.668447 4483.87
1.66894 12194.4
1.39103 9235.64
4.25977 162684
2.09143 18605.8
-5.27616 11.7474
-0.274383 1746.57
3.25304 59446.8
3.9121 114909
2.83048 38959.2
3.60635 84638.4
0.512888 3837.91
1.27956 8261.47
-4.89895 17.1302
1.71751 12801.3
6.27998 1.22662e+06
4.29672 168808
-3.53127 67.2574
3.18835 55722.7
-2.38017 212.644
4.00209 125730
3.50152 76214.7
0.8744 5509.31
0.849868 5375.8
-2.56798 176.234
4.14203 144614
5.11392 382206
-5.8787 6.43079
2.21997 21157.8
2.97103 44838.8
0.974956 6092.12
2.27092 22263.6
4.34148 176536
-2.5064 187.427
2.20228 20786.8
-2.82663 136.07
3.09998 51009.8
-2.42873 202.567
-0.721158 1117.26
2.52476 28697.2
2.17932 20315.1
7.24686 3.22568e+06
2.8354 39151.7
4.05313 132313
1.4496 9792.73
0.46061 3642.42
-0.908229 926.64
1.79326 13808.6
5.4226 520419
-0.554023 1320.51
-0.374277 1580.53
3.78948 101649
3.01885 47035.1
-0.40828 1527.69
3.08472 50237.1
3.01293 46757
1.31872 8591.38
3.4306 70997.2
0.740996 4821.26
-0.408127 1527.93
-3.37016 79.0148
3.14195 53196.5
-2.23234 246.522
1.08228 6782.35
3.70705 93606
-1.83182 367.961
4.28842 167413
0.685715 4561.97
0.939507 5879.94
-2.06693 290.868
1.10843 6962.04
-1.21916 679.008
1.36501 8998.45
3.49575 75776.3
-1.88082 350.363
5.98339 911810
-0.528175 1355.08
1.7334 13006.3
-1.73017 407.331
2.89756 41662.2
0.14042 2644.44
3.72224 95038.3
-2.76477 144.752
4.03601 130067
2.71198 34605.7
1.59326 11305.6
-1.72465 409.583
-0.369672 1587.83
1.24393 7972.23
-0.515655 1372.16
0.217271 2855.68
1.55265 10855.7
-0.0787046 2124.07
-0.150544 1976.83
-0.187242 1905.6
2.48021 27446.7
0.944375 5908.63
4.97103 331313
2.54422 29261
0.391317 3398.58
0.249852 2950.25
-2.44726 198.847
-0.181113 1917.32
1.75127 13240.9
0.430226 3533.42
-0.933993 903.071
-5.39475 10.4337
5.16952 404060
-0.553275 1321.5
4.13343 143376
-0.360981 1601.69
4.0342 129832
1.71954 12827.4
-1.66041 436.759
-0.874894 958.051
-0.613221 1244.6
2.831 38979.7
-3.41033 75.9038
3.7083 93722.3
-2.6286 165.869
3.49716 75883.4
-0.759991 1074.71
3.42907 70888.4
3.01932 47056.9
0.773044 4978.28
1.84796 14585.1
-0.94355 894.481
-0.0148307 2264.17
-0.225015 1834.96
1.60478 11436.6
3.168 54600.1
1.97307 16528.9
-0.928767 907.803
3.95654 120130
-0.895234 938.76
3.56825 81474.1
1.54124 10732.5
0.939714 5881.15
4.41086 189218
-2.12167 275.373
0.245133 2936.37
0.858734 5423.67
3.82731 105568
-2.43527 201.246
1.63825 11825.8
